# Prizmatix LED-UHP-T SR normalized spectral data
# Source_file Prizmatix.csv
# Entry UHP-T-495-SR_Prizmatix
# Peak_wavelength_nm 496
# Dominant_wavelength_nm 498
# FWHM_nm 33
# Total_power_mW 840
Wavelength_nm	Relative_Intensity
793	0.007217741935483871
793.5	0.007258064516129033
794	0.007258064516129033
794.5	0.00717741935483871
795	0.0070967741935483875
795.5	0.007137096774193548
796	0.007056451612903226
796.5	0.0069758064516129035
797	0.006814516129032258
797.5	0.006774193548387097
798	0.006814516129032258
798.5	0.0068548387096774195
799	0.006895161290322581
799.5	0.0069758064516129035
800	0.0068548387096774195
800.5	0.006774193548387097
801	0.006612903225806451
801.5	0.0065725806451612905
802	0.006491935483870968
802.5	0.006370967741935484
803	0.006290322580645161
803.5	0.006209677419354838
804	0.006209677419354838
804.5	0.00625
805	0.0063306451612903224
805.5	0.006411290322580645
806	0.006411290322580645
806.5	0.0064516129032258064
807	0.0065725806451612905
807.5	0.0066532258064516125
808	0.0066935483870967745
808.5	0.006774193548387097
809	0.006895161290322581
809.5	0.006895161290322581
810	0.0068548387096774195
810.5	0.0068548387096774195
811	0.0069758064516129035
811.5	0.007137096774193548
812	0.00717741935483871
812.5	0.007217741935483871
813	0.007217741935483871
813.5	0.0072983870967741945
814	0.007258064516129033
814.5	0.00717741935483871
815	0.007137096774193548
815.5	0.0070967741935483875
816	0.007056451612903226
816.5	0.006935483870967742
817	0.006814516129032258
817.5	0.0067338709677419355
818	0.0067338709677419355
818.5	0.006774193548387097
819	0.0066935483870967745
819.5	0.006491935483870968
820	0.006411290322580645
820.5	0.006411290322580645
821	0.006491935483870968
821.5	0.0065725806451612905
822	0.0065322580645161285
822.5	0.006491935483870968
823	0.0065322580645161285
823.5	0.006491935483870968
824	0.006370967741935484
824.5	0.006209677419354838
825	0.006209677419354838
825.5	0.00625
826	0.006209677419354838
826.5	0.006209677419354838
827	0.00625
827.5	0.0063306451612903224
828	0.0064516129032258064
828.5	0.006491935483870968
829	0.0065322580645161285
829.5	0.0064516129032258064
830	0.00625
830.5	0.006169354838709677
831	0.006169354838709677
831.5	0.006169354838709677
832	0.006290322580645161
832.5	0.0064516129032258064
833	0.0065322580645161285
833.5	0.0065322580645161285
834	0.0065322580645161285
834.5	0.0066532258064516125
835	0.0067338709677419355
835.5	0.0068548387096774195
836	0.0069758064516129035
836.5	0.007056451612903226
837	0.007016129032258064
837.5	0.006935483870967742
838	0.007016129032258064
838.5	0.007217741935483871
839	0.007338709677419355
839.5	0.007338709677419355
840	0.0072983870967741945
840.5	0.007217741935483871
841	0.00717741935483871
841.5	0.007217741935483871
842	0.007217741935483871
842.5	0.00717741935483871
843	0.007137096774193548
843.5	0.007056451612903226
844	0.007016129032258064
844.5	0.0069758064516129035
845	0.0069758064516129035
845.5	0.007016129032258064
846	0.007016129032258064
846.5	0.0068548387096774195
847	0.0066532258064516125
847.5	0.006612903225806451
848	0.006612903225806451
848.5	0.006612903225806451
849	0.0065322580645161285
849.5	0.0064516129032258064
850	0.0064516129032258064
850.5	0.006411290322580645
851	0.0064516129032258064
851.5	0.006411290322580645
852	0.0063306451612903224
852.5	0.00625
853	0.00625
853.5	0.00625
854	0.00625
854.5	0.006290322580645161
855	0.0063306451612903224
855.5	0.006370967741935484
856	0.006491935483870968
856.5	0.006612903225806451
857	0.006774193548387097
857.5	0.0068548387096774195
858	0.006895161290322581
858.5	0.006935483870967742
859	0.0069758064516129035
859.5	0.007056451612903226
860	0.0070967741935483875
860.5	0.00717741935483871
861	0.007217741935483871
861.5	0.00717741935483871
862	0.007137096774193548
862.5	0.00717741935483871
863	0.007258064516129033
863.5	0.00717741935483871
864	0.0070967741935483875
864.5	0.007016129032258064
865	0.006935483870967742
865.5	0.006895161290322581
866	0.006774193548387097
866.5	0.0066935483870967745
867	0.006612903225806451
867.5	0.0065322580645161285
868	0.006491935483870968
868.5	0.006411290322580645
869	0.0063306451612903224
869.5	0.006290322580645161
870	0.006290322580645161
870.5	0.00625
871	0.006290322580645161
871.5	0.0063306451612903224
872	0.00625
872.5	0.00625
873	0.00625
873.5	0.00625
874	0.006370967741935484
874.5	0.0064516129032258064
875	0.0064516129032258064
875.5	0.0065322580645161285
876	0.006612903225806451
876.5	0.0067338709677419355
877	0.006814516129032258
877.5	0.006895161290322581
878	0.006935483870967742
878.5	0.006935483870967742
879	0.007056451612903226
879.5	0.007217741935483871
880	0.007379032258064517
880.5	0.007459677419354839
881	0.007500000000000001
881.5	0.007540322580645161
882	0.007459677419354839
882.5	0.007258064516129033
883	0.008669354838709677
883.5	0.007258064516129033
884	0.007419354838709677
884.5	0.007661290322580645
885	0.007500000000000001
885.5	0.009879032258064515
886	0.01
886.5	0.007500000000000001
887	0
887.5	0
888	0
888.5	0
889	0
889.5	0
890	0
890.5	0
891	0
891.5	0
892	0
892.5	0
893	0
893.5	0
894	0
894.5	0
895	0
895.5	0
896	0
896.5	0
897	0
897.5	0
898	0
898.5	0
899	0
899.5	0
900	0
900.5	0
901	0
901.5	0
902	0
902.5	0
903	0
903.5	0
904	0
904.5	0
905	0
905.5	0
906	0
906.5	0
907	0
907.5	0
908	0
908.5	0
909	0
909.5	0
910	0
910.5	0
911	0
911.5	0
912	0
912.5	0
913	0
913.5	0
914	0
914.5	0
915	0
915.5	0
916	0
916.5	0
917	0
917.5	0
918	0
918.5	0
919	0
919.5	0
920	0
920.5	0
921	0
921.5	0
922	0
922.5	0
923	0
923.5	0
924	0
924.5	0
925	0
925.5	0
926	0
926.5	0
927	0
927.5	0
928	0
928.5	0
929	0
929.5	0
930	0
930.5	0
931	0
931.5	0
932	0
932.5	0
933	0
933.5	0
934	0
934.5	0
935	0
935.5	0
936	0
936.5	0
937	0
937.5	0
938	0
938.5	0
939	0
939.5	0
940	0
940.5	0
941	0
941.5	0
942	0
942.5	0
943	0
943.5	0
944	0
944.5	0
945	0
945.5	0
946	0
946.5	0
947	0
947.5	0
948	0
948.5	0
949	0
949.5	0
950	0
950.5	0
951	0
951.5	0
952	0
952.5	0
953	0
953.5	0
954	0
954.5	0
955	0
955.5	0
956	0
956.5	0
957	0
957.5	0
958	0
958.5	0
959	0
959.5	0
960	0
960.5	0
961	0
961.5	0
962	0
962.5	0
963	0
963.5	0
964	0
964.5	0
965	0
965.5	0
966	0
966.5	0
967	0
967.5	0
968	0
968.5	0
969	0
969.5	0
970	0
970.5	0
971	0
971.5	0
972	0
972.5	0
973	0
973.5	0
974	0
974.5	0
975	0
975.5	0
976	0
976.5	0
977	0
977.5	0
978	0
978.5	0
979	0
979.5	0
980	0
980.5	0
981	0
981.5	0
982	0
982.5	0
983	0
983.5	0
984	0
984.5	0
985	0
985.5	0
986	0
986.5	0
987	0
987.5	0
988	0
988.5	0
989	0
989.5	0
990	0
990.5	0
991	0
991.5	0
992	0
992.5	0
993	0
993.5	0
994	0
994.5	0
995	0
995.5	0
996	0
996.5	0
997	0
997.5	0
998	0
998.5	0
999	0
999.5	0
1000	0
1000.5	0
1001	0
1001.5	0
1002	0
1002.5	0
1003	0
1003.5	0
1004	0
1004.5	0
1005	0
1005.5	0
1006	0
1006.5	0
1007	0
1007.5	0
1008	0
1008.5	0
1009	0
1009.5	0
1010	0
1010.5	0
1011	0
1011.5	0
1012	0
1012.5	0
1013	0
1013.5	0
1014	0
1014.5	0
1015	0
1015.5	0
1016	0
1016.5	0
1017	0
1017.5	0
1018	0
1018.5	0
1019	0
1019.5	0
1020	0
1020.5	0
1021	0
1021.5	0
1022	0
1022.5	0
1023	0
1023.5	0
1024	0
1024.5	0
1025	0
1025.5	0
1026	0
1026.5	0
1027	0
1027.5	0
1028	0
1028.5	0
1029	0
1029.5	0
1030	0
1030.5	0
1031	0
1031.5	0
1032	0
1032.5	0
1033	0
1033.5	0
1034	0
1034.5	0
1035	0
1035.5	0
1036	0
1036.5	0
1037	0
1037.5	0
1038	0
1038.5	0
1039	0
1039.5	0
1040	0
1040.5	0
1041	0
1041.5	0
1042	0
1042.5	0
1043	0
1043.5	0
1044	0
1044.5	0
1045	0
1045.5	0
1046	0
1046.5	0
1047	0
1047.5	0
1048	0
1048.5	0
1049	0
1049.5	0
1050	0
1050.5	0
1051	0
1051.5	0
1052	0
1052.5	0
1053	0
1053.5	0
1054	0
1054.5	0
1055	0
1055.5	0
1056	0
1056.5	0
1057	0
1057.5	0
1058	0
1058.5	0
1059	0
1059.5	0
1060	0
1060.5	0
1061	0
1061.5	0
1062	0
1062.5	0
1063	0
1063.5	0
1064	0
1064.5	0
1065	0
1065.5	0
1066	0
1066.5	0
1067	0
1067.5	0
1068	0
1068.5	0
1069	0
1069.5	0
1070	0
1070.5	0
1071	0
1071.5	0
1072	0
1072.5	0
1073	0
1073.5	0
1074	0
1074.5	0
1075	0
1075.5	0
1076	0
1076.5	0
1077	0
1077.5	0
1078	0
1078.5	0
1079	0
1079.5	0
1080	0
1080.5	0
1081	0
1081.5	0
1082	0
1082.5	0
1083	0
1083.5	0
1084	0
1084.5	0
1085	0
1085.5	0
1086	0
1086.5	0
1087	0
1087.5	0
1088	0
1088.5	0
1089	0
1089.5	0
1090	0
1090.5	0
1091	0
1091.5	0
1092	0
1092.5	0
1093	0
1093.5	0
1094	0
1094.5	0
1095	0
1095.5	0
1096	0
1096.5	0
1097	0
1097.5	0
1098	0
1098.5	0
1099	0
1099.5	0
1100	0
1100.5	0
1101	0
1101.5	0
1102	0
1102.5	0
1103	0
1103.5	0
1104	0
1104.5	0
1105	0
1105.5	0
1106	0
1106.5	0
1107	0
1107.5	0
1108	0
1108.5	0
1109	0
1109.5	0
1110	0
1110.5	0
1111	0
1111.5	0
1112	0
1112.5	0
1113	0
1113.5	0
1114	0
1114.5	0
1115	0
1115.5	0
1116	0
1116.5	0
1117	0
1117.5	0
1118	0
1118.5	0
1119	0
1119.5	0
1120	0
1120.5	0
1121	0
1121.5	0
1122	0
1122.5	0
1123	0
1123.5	0
1124	0
1124.5	0
1125	0
1125.5	0
1126	0
1126.5	0
1127	0
1127.5	0
1128	0
1128.5	0
1129	0
1129.5	0
1130	0
1130.5	0
1131	0
1131.5	0
1132	0
1132.5	0
1133	0
1133.5	0
1134	0
1134.5	0
1135	0
1135.5	0
1136	0
1136.5	0
1137	0
1137.5	0
1138	0
1138.5	0
1139	0
1139.5	0
1140	0
1140.5	0
1141	0
1141.5	0
1142	0
1142.5	0
1143	0
1143.5	0
1144	0
1144.5	0
1145	0
1145.5	0
1146	0
1146.5	0
1147	0
1147.5	0
1148	0
1148.5	0
1149	0
1149.5	0
1150	0
1150.5	0
1151	0
1151.5	0
1152	0
1152.5	0
1153	0
1153.5	0
1154	0
1154.5	0
1155	0
1155.5	0
1156	0
1156.5	0
1157	0
1157.5	0
1158	0
1158.5	0
1159	0
1159.5	0
1160	0
1160.5	0
1161	0
1161.5	0
1162	0
1162.5	0
1163	0
1163.5	0
1164	0
1164.5	0
1165	0
1165.5	0
1166	0
1166.5	0
1167	0
1167.5	0
1168	0
1168.5	0
1169	0
1169.5	0
1170	0
1170.5	0
1171	0
1171.5	0
1172	0
1172.5	0
1173	0
1173.5	0
1174	0
1174.5	0
1175	0
1175.5	0
1176	0
1176.5	0
1177	0
1177.5	0
1178	0
1178.5	0
1179	0
1179.5	0
1180	0
1180.5	0
1181	0
1181.5	0
1182	0
1182.5	0
1183	0
1183.5	0
1184	0
1184.5	0
1185	0
1185.5	0
1186	0
1186.5	0
1187	0
1187.5	0
1188	0
1188.5	0
1189	0
1189.5	0
1190	0
1190.5	0
1191	0
1191.5	0
1192	0
1192.5	0
1193	0
1193.5	0
1194	0
1194.5	0
1195	0
1195.5	0
1196	0
1196.5	0
1197	0
1197.5	0
1198	0
1198.5	0
1199	0
1199.5	0
